PersonID,weight,hhsize,childnum,faminc,faminc25K,income,employed,fulltime,spousepr,spousemp,male,married,age,age2,age15_40,age41_60,age61_85,bachigher,white,metro,diaryday,Sunday,holiday,weekearn,weekwordur,hhchild,ohhchild,t1,t2,t3,t4,number_chosen
203,0.505638205,2,0,16,0,150.0,1,0,1,0,0,1,68,4624,0,0,1,1,1,1,1,1,0,88.88,-1,0,0,15,120,180,55,4
204,0.699974837,2,0,11,0,45.0,0,0,1,0,0,1,73,5329,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,5,80,737,30,4
206,0.386494258,2,0,12,0,55.0,0,0,1,0,1,1,76,5776,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,0,0,0,90,1
207,0.427906731,4,2,15,0,125.0,1,0,1,1,0,1,38,1444,1,0,0,0,1,1,7,0,0,795.0,28,1,1,0,325,0,140,2
208,1.520759791,4,2,7,1,22.5,0,0,0,0,0,0,15,225,1,0,0,0,1,1,1,1,0,-1.0,-1,1,0,0,195,0,60,2
209,0.380689715,4,2,16,0,150.0,1,1,1,1,1,1,44,1936,0,1,0,1,1,1,1,1,0,2019.0,50,1,1,0,60,0,15,2
210,0.193696479,1,0,9,0,32.5,0,0,0,0,0,0,70,4900,0,0,1,1,1,1,1,1,0,-1.0,-1,0,0,0,0,60,0,1
211,0.461132061,2,0,11,0,45.0,0,0,1,0,0,1,69,4761,0,0,1,1,0,1,7,0,0,-1.0,-1,0,0,0,180,0,155,2
212,0.165523189,3,2,16,0,150.0,1,1,0,0,1,0,48,2304,0,1,0,1,1,1,7,0,0,2884.61,35,1,1,0,180,480,0,2
213,0.26809754,1,0,12,0,55.0,0,0,0,0,0,0,79,6241,0,0,1,1,0,1,7,0,0,-1.0,-1,0,0,120,90,0,45,3
214,0.314284663,3,0,16,0,150.0,0,0,1,0,0,0,73,5329,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,60,30,0,75,3
215,0.353781714,5,3,15,0,125.0,1,1,1,1,1,1,41,1681,0,1,0,1,1,1,1,1,0,2500.0,40,1,1,6,322,0,35,3
216,0.273238967,5,3,15,0,125.0,1,1,1,1,0,1,40,1600,1,0,0,1,0,1,7,0,0,640.0,40,1,1,90,280,0,25,3
217,0.481292663,3,1,16,0,150.0,1,1,1,1,0,1,34,1156,1,0,0,1,1,1,7,0,0,2333.33,45,1,1,150,30,0,0,2
218,0.269374492,3,1,15,0,125.0,1,0,1,1,0,1,44,1936,0,1,0,1,1,1,1,1,0,1725.0,25,1,1,0,360,120,70,3
219,0.213525133,1,0,14,0,87.5,1,1,0,0,1,0,59,3481,0,1,0,0,1,0,7,0,0,262.5,-1,0,0,55,0,60,30,3
220,0.300322528,1,0,13,0,67.5,1,1,0,0,1,0,45,2025,0,1,0,1,0,1,1,1,0,1307.69,45,0,0,0,250,0,15,2
221,0.175541995,1,0,6,1,17.5,0,0,0,0,0,0,70,4900,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,45,30,0,45,3
222,0.639062672,2,0,16,0,150.0,0,0,1,0,0,1,77,5929,0,0,1,1,1,1,7,0,0,-1.0,-1,0,0,55,45,0,60,3
224,0.772390873,4,1,2,1,6.25,1,0,1,1,1,1,49,2401,0,1,0,0,1,1,7,0,0,-1.0,-1,1,1,55,105,0,30,3
225,0.793001343,3,0,1,1,2.5,0,0,0,0,0,0,67,4489,0,0,1,0,1,0,7,0,0,-1.0,-1,0,0,120,0,0,120,2
226,0.388026289,2,0,11,0,45.0,1,0,1,0,1,0,64,4096,0,0,1,0,1,1,7,0,0,0.0,32,0,0,15,90,15,0,3
227,0.664457313,2,0,10,0,37.5,0,0,1,0,1,1,80,6400,0,0,1,0,1,0,1,1,0,-1.0,-1,0,0,0,85,0,20,2
228,0.428961497,2,0,15,0,125.0,0,0,1,1,1,0,64,4096,0,0,1,1,1,1,7,0,0,-1.0,-1,0,0,41,207,170,73,4
229,0.466548222,2,0,15,0,125.0,1,1,1,1,1,1,70,4900,0,0,1,1,1,1,1,1,0,1800.0,50,0,0,0,0,0,60,1
230,0.435121566,5,2,16,0,150.0,1,1,1,0,1,1,45,2025,0,1,0,0,1,1,1,1,0,2884.61,50,1,1,0,300,0,20,2
231,0.501742134,2,0,7,1,22.5,1,1,1,1,1,1,33,1089,1,0,0,1,0,1,7,0,0,576.92,40,0,0,0,0,0,30,1
232,0.568079539,5,2,16,0,150.0,0,0,1,1,0,1,51,2601,0,1,0,0,1,1,1,1,0,-1.0,-1,1,1,0,201,0,20,2
233,0.30775883,4,3,10,0,37.5,1,1,0,0,0,0,36,1296,1,0,0,1,0,1,1,1,0,865.38,55,1,1,0,0,0,60,1
234,0.686566677,4,2,16,0,150.0,0,0,0,0,1,0,16,256,1,0,0,0,0,1,7,0,0,-1.0,-1,1,0,0,0,80,0,1
235,0.415510394,4,2,14,0,87.5,1,0,1,1,0,1,32,1024,1,0,0,1,1,1,1,1,0,1923.07,32,1,1,90,300,0,60,3
237,0.832210787,3,0,15,0,125.0,1,1,1,1,1,1,64,4096,0,0,1,0,1,1,7,0,0,2192.3,40,0,0,0,210,0,0,1
238,0.220193148,3,1,16,0,150.0,1,1,1,1,0,1,52,2704,0,1,0,0,1,0,1,1,0,1080.0,40,1,1,0,0,0,20,1
239,0.399093575,5,3,14,0,87.5,0,0,1,1,0,1,40,1600,1,0,0,1,1,1,7,0,0,-1.0,-1,1,1,60,0,0,0,1
240,0.28395432,4,2,16,0,150.0,1,1,1,1,1,1,40,1600,1,0,0,1,0,1,7,0,0,2500.0,40,1,1,30,495,0,75,3
241,0.344846612,2,0,16,0,150.0,1,1,1,1,1,1,59,3481,0,1,0,0,1,0,1,1,0,2884.61,48,0,0,30,315,0,60,3
243,0.867233183,2,0,14,0,87.5,0,0,1,1,0,1,67,4489,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,0,60,285,60,3
244,1.044101175,2,0,10,0,37.5,0,0,1,1,0,1,64,4096,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,130,0,0,1
245,1.615376975,5,0,13,0,67.5,1,1,0,0,1,0,52,2704,0,1,0,0,1,1,7,0,0,0.0,-1,0,0,0,530,0,120,2
246,0.484281938,4,1,16,0,150.0,1,1,1,1,0,1,55,3025,0,1,0,0,1,1,1,1,0,1403.84,40,1,0,10,340,110,127,4
247,0.572409159,2,0,11,0,45.0,0,0,0,0,0,0,80,6400,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,0,0,0,45,1
249,0.281332858,3,1,11,0,45.0,1,0,1,1,1,1,33,1089,1,0,0,1,0,1,1,1,0,408.0,32,1,1,120,25,0,60,3
250,0.920365887,2,0,12,0,55.0,0,0,1,1,0,0,30,900,1,0,0,0,1,1,7,0,0,-1.0,-1,0,0,40,0,0,30,2
251,1.149659958,6,2,13,0,67.5,0,0,0,0,1,0,47,2209,0,1,0,0,1,1,7,0,0,-1.0,-1,1,0,0,0,0,45,1
252,0.168962092,1,0,4,1,11.25,1,0,0,0,0,0,22,484,1,0,0,0,1,1,7,0,0,300.0,20,0,0,0,5,0,15,2
254,0.700102826,1,0,13,0,67.5,1,1,0,0,0,0,27,729,1,0,0,1,1,1,1,1,0,1211.53,40,0,0,30,250,205,90,4
255,0.258376195,2,0,16,0,150.0,1,0,1,1,1,1,57,3249,0,1,0,1,1,1,1,1,0,-1.0,20,0,0,105,0,90,65,3
256,0.257893192,1,0,12,0,55.0,0,0,0,0,0,0,66,4356,0,0,1,1,1,1,7,0,0,-1.0,-1,0,0,0,0,0,15,1
257,0.433841753,3,1,13,0,67.5,1,1,1,1,1,1,46,2116,0,1,0,1,1,0,7,0,0,923.07,50,1,1,60,30,60,40,4
258,0.261509653,5,3,15,0,125.0,1,1,1,1,1,1,37,1369,1,0,0,1,1,1,1,1,0,1903.84,40,1,1,0,90,0,60,2
259,0.371971903,4,2,14,0,87.5,1,1,1,1,0,1,41,1681,0,1,0,1,1,1,7,0,0,623.07,40,1,1,65,15,0,20,3
260,0.927581993,3,0,11,0,45.0,1,0,0,0,1,0,21,441,1,0,0,0,1,1,7,0,0,151.28,15,0,0,0,165,0,0,1
261,0.526308831,6,3,4,1,11.25,1,0,0,0,1,0,57,3249,0,1,0,0,1,1,7,0,0,-1.0,20,1,0,60,14,0,30,3
262,0.539282216,2,0,16,0,150.0,1,1,1,1,0,0,54,2916,0,1,0,1,1,1,7,0,0,2884.61,55,0,0,41,65,135,60,4
263,0.276967414,3,0,14,0,87.5,1,1,0,0,1,0,57,3249,0,1,0,0,1,1,1,1,0,923.07,40,0,0,0,0,265,60,2
267,0.330315733,4,2,9,0,32.5,0,0,1,1,0,1,39,1521,1,0,0,0,1,0,1,1,0,-1.0,-1,1,1,0,390,0,60,2
269,0.197937084,1,0,12,0,55.0,0,0,0,0,1,0,73,5329,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,150,20,0,2
270,0.328931312,2,0,6,1,17.5,0,0,1,0,0,1,70,4900,0,0,1,0,1,0,7,0,0,-1.0,-1,0,0,0,75,0,57,2
271,0.856835412,3,0,9,0,32.5,0,0,1,1,1,1,66,4356,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,0,510,0,90,2
272,1.222665196,4,0,6,1,17.5,1,1,0,0,0,0,21,441,1,0,0,0,1,1,7,0,0,444.4,50,0,0,30,60,0,55,3
273,0.403652737,3,1,15,0,125.0,1,1,1,1,0,1,50,2500,0,1,0,0,1,1,7,0,0,650.16,40,1,1,135,120,0,60,3
274,0.758799246,3,1,10,0,37.5,1,0,1,1,1,1,47,2209,0,1,0,0,1,1,1,1,0,-1.0,-1,1,1,0,245,0,5,2
275,0.243078358,1,0,11,0,45.0,0,0,0,0,0,0,63,3969,0,0,1,1,1,1,7,0,0,-1.0,-1,0,0,0,90,0,0,1
276,0.177070371,3,1,6,1,17.5,1,1,0,0,0,0,52,2704,0,1,0,0,1,1,7,0,0,384.0,40,1,0,0,0,0,60,1
278,0.207303395,4,2,2,1,6.25,1,1,1,1,0,1,42,1764,0,1,0,0,1,1,7,0,0,-1.0,50,1,1,0,75,335,40,3
279,0.28788821,1,0,16,0,150.0,0,0,0,0,1,0,64,4096,0,0,1,1,1,1,7,0,0,-1.0,-1,0,0,20,0,90,35,3
280,0.734876615,2,0,15,0,125.0,0,0,1,0,1,1,71,5041,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,90,0,330,2
281,0.227656838,1,0,14,0,87.5,0,0,0,0,1,0,70,4900,0,0,1,1,1,1,7,0,0,-1.0,-1,0,0,52,338,262,420,4
282,0.266340482,4,2,9,0,32.5,1,0,1,1,0,1,43,1849,0,1,0,0,1,1,1,1,0,290.5,30,1,1,0,0,0,25,1
283,0.160357369,1,0,11,0,45.0,0,0,0,0,0,0,74,5476,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,645,0,115,2
284,0.402043471,4,2,14,0,87.5,1,1,1,1,0,1,39,1521,1,0,0,0,1,1,1,1,0,1000.0,45,1,1,180,190,0,30,3
285,1.970124704,5,1,13,0,67.5,1,0,0,0,0,0,18,324,1,0,0,0,1,1,1,1,0,112.5,15,1,0,50,0,105,5,3
286,0.646500606,4,2,11,0,45.0,1,1,1,1,1,1,29,841,1,0,0,0,1,1,1,1,0,820.0,40,1,1,25,30,0,60,3
287,0.289691581,1,0,9,0,32.5,0,0,0,0,0,0,80,6400,0,0,1,0,1,0,7,0,0,-1.0,-1,0,0,0,0,0,135,1
288,0.229440947,4,2,16,0,150.0,1,1,1,1,1,1,54,2916,0,1,0,1,1,1,1,1,0,2653.84,45,1,1,30,60,128,0,3
291,0.535508688,6,2,10,0,37.5,1,1,1,1,0,1,42,1764,0,1,0,0,0,1,7,0,0,650.0,40,1,1,0,0,0,64,1
292,0.56392498,4,1,9,0,32.5,1,1,1,1,1,1,43,1849,0,1,0,0,0,1,7,0,0,602.0,40,1,1,0,210,0,30,2
293,0.305552675,1,0,6,1,17.5,0,0,0,0,0,0,72,5184,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,0,90,0,75,2
294,0.504164855,2,0,15,0,125.0,0,0,1,0,1,1,67,4489,0,0,1,1,1,1,7,0,0,-1.0,-1,0,0,0,210,60,75,3
295,0.221282937,1,0,11,0,45.0,1,1,0,0,1,0,49,2401,0,1,0,1,0,1,1,1,0,865.38,40,0,0,0,10,0,15,2
296,0.355039305,1,0,13,0,67.5,1,1,0,0,0,0,39,1521,1,0,0,1,1,1,7,0,0,640.0,40,0,0,98,244,0,50,3
297,0.20806809,2,1,4,1,11.25,1,1,0,0,0,0,37,1369,1,0,0,0,1,1,1,1,0,80.94,40,1,1,60,0,0,180,2
298,1.128576377,4,2,15,0,125.0,0,0,0,0,0,0,15,225,1,0,0,0,1,0,7,0,0,-1.0,-1,1,0,5,0,180,90,3
299,0.540665144,2,0,10,0,37.5,0,0,1,1,1,1,71,5041,0,0,1,0,1,0,1,1,0,-1.0,-1,0,0,5,350,119,180,4
300,0.273587859,1,0,13,0,67.5,0,0,0,0,1,0,60,3600,0,1,0,1,1,1,7,0,0,-1.0,-1,0,0,60,250,0,60,3
301,0.361958745,1,0,13,0,67.5,1,1,0,0,0,0,32,1024,1,0,0,1,1,1,7,0,0,1653.84,40,0,0,0,240,0,40,2
302,0.365461748,6,4,12,0,55.0,1,0,1,1,0,1,33,1089,1,0,0,0,1,0,1,1,0,161.25,16,1,1,70,0,0,0,1
303,0.892026894,5,3,14,0,87.5,1,0,1,1,1,1,46,2116,0,1,0,0,1,1,7,0,0,1250.0,-1,1,1,0,35,95,40,3
304,0.846123879,4,2,11,0,45.0,1,0,1,1,0,1,38,1444,1,0,0,0,0,1,7,0,0,70.0,10,1,1,35,140,0,30,3
306,0.747472016,4,0,11,0,45.0,0,0,1,0,0,1,62,3844,0,0,1,1,1,1,1,1,0,-1.0,-1,0,0,45,40,0,45,3
307,0.607221045,5,3,8,0,27.5,0,0,1,1,0,1,32,1024,1,0,0,0,1,1,7,0,0,-1.0,-1,1,1,40,273,0,30,3
308,0.273233879,1,0,8,0,27.5,1,0,0,0,0,0,66,4356,0,0,1,0,1,0,7,0,0,21.0,2,0,0,0,150,0,60,2
309,0.716153534,2,0,16,0,150.0,1,1,1,1,0,1,35,1225,1,0,0,1,1,1,1,1,0,995.02,-1,0,0,0,45,0,0,1
310,0.567433338,2,0,9,0,32.5,1,1,1,0,1,1,60,3600,0,1,0,0,0,1,1,1,0,300.0,40,0,0,0,30,0,95,2
311,0.236512984,1,0,15,0,125.0,1,1,0,0,1,0,44,1936,0,1,0,1,1,1,1,1,0,2884.61,56,0,0,50,0,20,15,3
312,1.198790716,2,0,8,0,27.5,1,1,1,1,1,1,29,841,1,0,0,0,1,0,1,1,0,370.0,40,0,0,10,30,14,15,4
313,0.867863461,3,0,14,0,87.5,1,1,0,0,0,0,46,2116,0,1,0,0,1,1,7,0,0,320.0,40,0,0,0,0,0,45,1
314,0.299515697,4,2,16,0,150.0,1,1,1,1,1,1,42,1764,0,1,0,1,1,1,7,0,0,2884.61,40,1,1,90,0,0,20,2
315,0.398786229,2,0,15,0,125.0,1,1,1,1,1,1,52,2704,0,1,0,1,1,1,7,0,0,640.8,36,0,0,0,0,0,25,1
316,0.310827723,1,0,13,0,67.5,0,0,0,0,1,0,31,961,1,0,0,1,1,1,7,0,0,-1.0,-1,0,0,30,155,210,15,4
317,0.213758629,1,0,13,0,67.5,1,1,0,0,1,0,51,2601,0,1,0,1,1,1,7,0,0,1400.0,50,0,0,60,0,90,30,3
318,1.037261697,4,2,11,0,45.0,0,0,1,1,0,1,28,784,1,0,0,0,0,1,1,1,0,-1.0,-1,1,1,0,0,0,90,1
320,0.730444836,5,3,11,0,45.0,0,0,1,1,0,1,56,3136,0,1,0,0,0,1,7,0,0,-1.0,-1,1,0,15,65,0,50,3
321,0.288425312,1,0,7,1,22.5,0,0,0,0,1,0,78,6084,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,60,0,10,2
322,0.130145271,6,4,15,0,125.0,0,0,1,1,0,1,41,1681,0,1,0,1,1,1,7,0,0,-1.0,-1,1,1,45,0,180,0,2
323,0.509958638,1,0,9,0,32.5,1,1,0,0,1,0,34,1156,1,0,0,0,1,0,7,0,0,674.0,40,0,0,0,285,315,40,3
324,0.43062174,2,0,11,0,45.0,0,0,1,0,0,1,66,4356,0,0,1,1,1,1,1,1,0,-1.0,-1,0,0,180,0,0,60,2
325,0.236197416,1,0,8,0,27.5,0,0,0,0,1,0,77,5929,0,0,1,0,0,1,7,0,0,-1.0,-1,0,0,0,90,0,55,2
327,0.192144356,1,0,7,1,22.5,1,1,0,0,0,0,53,2809,0,1,0,1,0,1,1,1,0,360.0,40,0,0,0,173,175,95,3
328,0.362499813,7,5,16,0,150.0,1,1,1,1,0,1,36,1296,1,0,0,1,1,1,1,1,0,2884.61,45,1,1,15,98,0,20,3
329,0.293441666,1,0,6,1,17.5,0,0,0,0,0,0,68,4624,0,0,1,0,0,1,1,1,0,-1.0,-1,0,0,15,30,0,95,3
330,0.265334784,4,2,15,0,125.0,1,1,1,1,1,1,40,1600,1,0,0,1,1,1,7,0,0,1057.69,40,1,1,0,360,0,0,1
331,0.200332849,1,0,11,0,45.0,1,1,0,0,0,0,49,2401,0,1,0,0,1,1,1,1,0,800.0,45,0,0,0,195,0,120,2
332,0.165255271,1,0,16,0,150.0,1,0,0,0,0,0,69,4761,0,0,1,1,0,1,7,0,0,-1.0,30,0,0,0,195,115,210,3
333,0.142963695,3,2,13,0,67.5,1,1,0,0,1,0,51,2601,0,1,0,0,1,0,7,0,0,1600.0,55,1,1,5,339,0,10,3
334,0.368459894,2,0,11,0,45.0,1,1,0,0,1,0,53,2809,0,1,0,0,1,1,7,0,0,260.0,50,0,0,0,85,0,100,2
335,0.294500736,1,0,7,1,22.5,1,1,0,0,0,0,41,1681,0,1,0,0,0,1,7,0,0,720.0,65,0,0,245,20,0,90,3
336,0.443713591,3,1,11,0,45.0,0,0,1,1,0,0,33,1089,1,0,0,0,1,1,1,1,0,-1.0,-1,1,1,0,90,0,30,2
338,0.48308283,3,1,13,0,67.5,0,0,1,1,0,1,34,1156,1,0,0,0,1,1,1,1,0,-1.0,-1,1,1,30,60,0,90,3
339,0.460980159,2,0,13,0,67.5,0,0,1,1,1,1,76,5776,0,0,1,0,1,0,1,1,0,-1.0,-1,0,0,0,153,0,40,2
340,0.469455458,2,0,16,0,150.0,1,1,1,1,1,1,63,3969,0,0,1,0,1,0,1,1,0,1346.15,40,0,0,0,0,380,0,1
341,0.233830771,2,0,13,0,67.5,1,0,1,1,1,0,66,4356,0,0,1,0,1,1,7,0,0,-1.0,15,0,0,35,0,0,0,1
343,0.377486066,4,2,15,0,125.0,0,0,1,1,0,1,39,1521,1,0,0,1,1,1,1,1,0,-1.0,-1,1,1,0,60,150,35,3
345,0.211534832,1,0,14,0,87.5,1,1,0,0,1,0,55,3025,0,1,0,0,1,1,7,0,0,1463.07,40,0,0,60,180,0,105,3
346,0.172995184,1,0,15,0,125.0,1,1,0,0,0,0,71,5041,0,0,1,0,1,1,7,0,0,1645.2,40,0,0,0,0,0,120,1
347,0.549117579,5,2,13,0,67.5,1,1,1,0,1,1,63,3969,0,0,1,1,1,1,1,1,0,1000.0,67,1,1,0,465,30,60,3
349,0.448919638,2,0,15,0,125.0,0,0,1,1,1,1,61,3721,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,65,280,0,105,3
350,0.541116455,2,0,16,0,150.0,1,1,1,0,1,1,39,1521,1,0,0,0,1,1,7,0,0,880.0,40,0,0,0,15,0,60,2
351,0.838520027,3,0,15,0,125.0,1,1,1,1,0,1,48,2304,0,1,0,0,0,1,7,0,0,809.2,40,0,0,60,168,0,60,3
352,0.373219266,2,0,6,1,17.5,0,0,1,0,1,1,80,6400,0,0,1,1,1,1,1,1,0,-1.0,-1,0,0,0,0,0,25,1
353,0.155411893,1,0,10,0,37.5,0,0,0,0,0,0,70,4900,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,90,130,365,84,4
354,0.592881571,4,1,14,0,87.5,1,1,1,0,1,1,53,2809,0,1,0,0,1,1,1,1,0,1500.0,60,1,1,0,0,0,20,1
355,0.358985516,3,1,7,1,22.5,0,0,1,1,1,1,30,900,1,0,0,0,1,0,7,0,0,-1.0,-1,1,1,0,0,0,1,1
356,0.316924108,5,3,14,0,87.5,1,1,1,0,1,1,40,1600,1,0,0,1,1,1,1,1,0,1461.53,45,1,1,160,70,0,15,3
357,0.502787452,4,1,15,0,125.0,1,0,0,0,1,0,19,361,1,0,0,0,1,1,1,1,0,300.0,20,1,0,15,10,300,15,4
359,0.263598335,1,0,9,0,32.5,0,0,0,0,1,0,60,3600,0,1,0,0,1,0,1,1,0,-1.0,-1,0,0,95,0,0,55,2
360,0.955923091,2,0,5,1,13.75,0,0,0,0,0,0,62,3844,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,360,0,80,2
361,0.731971743,2,0,13,0,67.5,1,1,1,1,0,1,46,2116,0,1,0,0,1,1,7,0,0,865.38,40,0,0,15,0,0,30,2
362,0.960396231,3,0,14,0,87.5,1,0,1,1,0,1,58,3364,0,1,0,1,1,1,1,1,0,672.0,32,0,0,0,85,0,30,2
363,0.505892873,2,0,16,0,150.0,0,0,1,1,0,1,59,3481,0,1,0,1,1,1,7,0,0,-1.0,-1,0,0,15,45,120,105,4
364,0.510939146,1,0,9,0,32.5,1,1,0,0,1,0,24,576,1,0,0,0,1,0,7,0,0,400.0,40,0,0,0,15,0,30,2
366,0.63554985,4,1,14,0,87.5,1,1,1,1,0,1,37,1369,1,0,0,0,1,1,7,0,0,-1.0,50,1,1,31,90,0,90,3
367,0.486709515,2,0,12,0,55.0,0,0,1,1,1,1,73,5329,0,0,1,1,1,1,7,0,0,-1.0,-1,0,0,0,489,0,75,2
368,0.281416519,5,3,14,0,87.5,1,1,1,1,1,1,33,1089,1,0,0,1,1,0,1,1,0,673.07,-1,1,1,5,260,0,65,3
369,0.171565678,1,0,11,0,45.0,0,0,0,0,0,0,72,5184,0,0,1,1,1,1,7,0,0,-1.0,-1,0,0,0,60,0,0,1
370,0.465725958,2,0,13,0,67.5,0,0,1,0,0,1,72,5184,0,0,1,1,1,1,7,0,0,-1.0,-1,0,0,0,60,30,75,3
371,0.798323672,2,0,8,0,27.5,0,0,1,0,0,1,67,4489,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,0,0,0,5,1
372,0.269374492,4,2,16,0,150.0,1,1,1,1,0,1,42,1764,0,1,0,1,0,1,1,1,0,2884.61,40,1,1,0,0,85,100,2
373,0.190586427,5,3,12,0,55.0,1,0,1,1,0,1,34,1156,1,0,0,1,1,1,1,1,0,-1.0,-1,1,1,150,0,0,45,2
374,0.393036346,2,0,12,0,55.0,0,0,1,0,0,1,65,4225,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,0,275,0,75,2
376,0.16012321,3,1,10,0,37.5,1,1,1,1,0,0,50,2500,0,1,0,0,1,1,1,1,0,600.0,35,1,1,0,0,0,60,1
377,0.430016637,1,0,4,1,11.25,0,0,0,0,0,1,28,784,1,0,0,0,1,1,7,0,0,-1.0,-1,0,0,37,155,20,110,4
378,0.515766561,4,2,16,0,150.0,1,1,1,1,0,1,48,2304,0,1,0,1,1,1,1,1,0,2884.61,40,1,1,0,345,0,170,2
379,0.558908362,2,0,13,0,67.5,0,0,1,0,0,1,85,7225,0,0,1,1,1,1,1,1,0,-1.0,-1,0,0,0,30,0,140,2
381,0.710003211,2,0,3,1,8.75,0,0,1,0,1,1,75,5625,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,20,0,0,15,2
383,0.747632127,3,0,14,0,87.5,1,1,1,0,1,1,63,3969,0,0,1,0,1,1,7,0,0,1976.0,48,0,0,195,0,0,0,1
385,0.826381268,3,0,13,0,67.5,1,1,1,1,0,1,51,2601,0,1,0,0,1,1,1,1,0,1923.07,50,0,0,60,95,0,45,3
386,0.116880732,1,0,9,0,32.5,0,0,0,0,0,0,73,5329,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,20,2,208,60,4
387,0.273467662,2,1,7,1,22.5,1,1,0,0,0,0,48,2304,0,1,0,0,1,1,7,0,0,-1.0,40,1,1,0,336,0,55,2
388,0.367105874,3,1,13,0,67.5,1,1,1,1,1,1,39,1521,1,0,0,0,1,1,1,1,0,1430.0,57,1,1,122,75,0,60,3
389,0.526661519,2,0,15,0,125.0,1,1,0,0,0,0,61,3721,0,0,1,1,1,1,7,0,0,1942.3,45,0,0,70,90,60,60,4
390,0.331149114,4,2,15,0,125.0,1,1,1,1,1,1,37,1369,1,0,0,1,1,1,1,1,0,961.53,47,1,1,20,140,134,31,4
391,1.825945653,5,3,16,0,150.0,1,0,0,0,0,0,16,256,1,0,0,0,0,1,7,0,0,170.0,20,1,0,150,0,30,106,3
392,0.116038141,2,1,14,0,87.5,1,1,0,0,0,0,41,1681,0,1,0,1,1,1,1,1,0,2788.46,40,1,1,0,90,45,60,3
393,0.566729759,2,0,16,0,150.0,1,1,1,1,1,1,59,3481,0,1,0,0,1,0,1,1,0,1884.61,40,0,0,5,0,0,17,2
394,0.276658774,4,2,6,1,17.5,0,0,1,1,1,1,41,1681,0,1,0,0,1,0,1,1,0,-1.0,-1,1,1,0,65,0,30,2
395,0.327315361,1,0,13,0,67.5,1,0,0,0,1,0,85,7225,0,0,1,0,1,1,1,1,0,212.0,20,0,0,0,125,0,0,1
396,0.269000357,1,0,3,1,8.75,1,0,0,0,1,0,53,2809,0,1,0,0,0,1,1,1,0,12.5,5,0,0,0,0,30,30,2
397,0.462470664,4,2,16,0,150.0,1,1,1,1,1,1,51,2601,0,1,0,1,1,1,7,0,0,1019.23,40,1,1,0,0,0,15,1
399,0.739768432,4,0,16,0,150.0,1,1,0,0,0,0,31,961,1,0,0,1,1,1,1,1,0,1250.0,40,0,0,170,25,0,140,3
400,1.092665666,2,0,11,0,45.0,1,1,1,1,1,1,64,4096,0,0,1,0,0,1,7,0,0,1250.0,85,0,0,0,12,0,135,2
401,0.343838953,3,1,11,0,45.0,1,0,1,1,0,1,21,441,1,0,0,0,1,1,7,0,0,513.75,20,1,1,0,15,0,60,2
402,0.311927859,3,1,7,1,22.5,1,1,0,0,0,0,53,2809,0,1,0,0,1,0,1,1,0,171.0,40,1,1,70,290,165,60,4
403,0.423780381,2,0,16,0,150.0,1,1,1,1,1,1,65,4225,0,0,1,1,1,1,1,1,0,1846.15,50,0,0,0,245,0,10,2
404,0.846573502,6,4,16,0,150.0,1,1,1,0,1,1,44,1936,0,1,0,1,1,1,7,0,0,-1.0,50,1,1,100,0,0,30,2
405,0.431513406,5,3,11,0,45.0,1,1,0,0,0,0,38,1444,1,0,0,0,1,1,1,1,0,894.0,40,1,1,0,0,0,60,1
409,0.55288323,2,0,9,0,32.5,1,1,1,1,1,1,59,3481,0,1,0,0,1,0,1,1,0,600.0,40,0,0,60,120,45,15,4
410,0.270949119,1,0,11,0,45.0,1,1,0,0,0,0,55,3025,0,1,0,1,1,1,7,0,0,788.46,46,0,0,0,20,0,80,2
411,0.205938784,1,0,8,0,27.5,0,0,0,0,0,0,58,3364,0,1,0,1,1,1,7,0,0,-1.0,-1,0,0,180,180,0,71,3
412,0.505407516,3,1,15,0,125.0,1,1,1,1,0,1,38,1444,1,0,0,0,1,1,7,0,0,1403.84,40,1,1,45,105,0,0,2
413,0.324844395,3,1,16,0,150.0,1,0,0,0,1,0,46,2116,0,1,0,1,1,1,1,1,0,200.0,24,1,1,0,0,0,20,1
414,0.565709846,2,0,9,0,32.5,0,0,0,0,0,0,69,4761,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,0,0,45,1
